,dish washer,electric stove,fridge,microwave,washer dryer,hour_sin,hour_cos,day_sin,day_cos,lag_1,rolling_mean,main
2024-01-01 11:15:00,0.03666666666666667,1.9566666666666668,0,0,303.39666666666665,0.258819045102521,-0.9659258262890682,0.0,1.0,862.8776304117866,893.4983656820144,797.11073303223
2024-01-01 11:30:00,0.03666666666666667,1.9666666666666666,0,0,302.49666666666667,0.258819045102521,-0.9659258262890682,0.0,1.0,797.11073303223,918.3788432481946,692.5258321126867
2024-01-01 11:45:00,0.05333333333333334,2.72,0,0,223.72666666666666,0.258819045102521,-0.9659258262890682,0.0,1.0,692.5258321126867,784.1713985189011,591.8639679972566
2024-01-01 12:00:00,0.36,5.0,0,0,1.0,1.2246467991473532e-16,-1.0,0.0,1.0,591.8639679972566,693.8335110473912,401.78980102541
2024-01-01 12:15:00,0.08,5.0,0,0,0.9566666666666667,1.2246467991473532e-16,-1.0,0.0,1.0,401.78980102541,562.0598670451178,325.87730102539996
2024-01-01 12:30:00,0.03666666666666667,4.996666666666667,0,0,0.9633333333333334,1.2246467991473532e-16,-1.0,0.0,1.0,325.87730102539996,439.8436900160222,297.67156677245003
2024-01-01 12:45:00,0.06,4.996666666666667,0,0,0.9733333333333334,1.2246467991473532e-16,-1.0,0.0,1.0,297.67156677245003,341.77955627442,271.96929951984
2024-01-01 13:00:00,0.18666666666666668,5.0,0,0,0.9566666666666667,-0.2588190451025208,-0.9659258262890683,0.0,1.0,271.96929951984,298.5060557725633,243.97803258258665
2024-01-01 13:15:00,0.02,5.0,0,0,0.9333333333333333,-0.2588190451025208,-0.9659258262890683,0.0,1.0,243.97803258258665,271.2062996249589,131.09303370159333
2024-01-01 13:30:00,0.006666666666666667,5.0,0,0,0.9233333333333333,-0.2588190451025208,-0.9659258262890683,0.0,1.0,131.09303370159333,215.68012193467328,122.01160001118333
2024-01-01 13:45:00,0.23333333333333334,5.0,0,0,0.91,-0.2588190451025208,-0.9659258262890683,0.0,1.0,122.01160001118333,165.69422209845445,181.39190127057333
2024-01-01 14:00:00,0.11,5.0,0,0,0.9533333333333334,-0.4999999999999997,-0.8660254037844388,0.0,1.0,181.39190127057333,144.83217832778334,210.23370079041666
2024-01-01 14:15:00,0.01,5.0,0,0,0.89,-0.4999999999999997,-0.8660254037844388,0.0,1.0,210.23370079041666,171.21240069072442,120.22373329163999
2024-01-01 14:30:00,0.0,5.0,0,0,0.9066666666666666,-0.4999999999999997,-0.8660254037844388,0.0,1.0,120.22373329163999,170.61644511754332,120.38010037739335
2024-01-01 14:45:00,0.15666666666666668,5.0,0,0,0.9666666666666667,-0.4999999999999997,-0.8660254037844388,0.0,1.0,120.38010037739335,150.27917815315,209.46196726483333
2024-01-01 15:00:00,0.016666666666666666,4.983333333333333,0,0,1.0866666666666667,-0.7071067811865471,-0.7071067811865479,0.0,1.0,209.46196726483333,150.02193364462224,170.18889971414333
2024-01-01 15:15:00,0.0,4.993333333333333,0,0,0.9266666666666666,-0.7071067811865471,-0.7071067811865479,0.0,1.0,170.18889971414333,166.67698911879003,121.06029993690335
2024-01-01 15:30:00,0.006666666666666667,4.996666666666667,0,0,0.9433333333333334,-0.7071067811865471,-0.7071067811865479,0.0,1.0,121.06029993690335,166.90372230529334,122.01790005998335
2024-01-01 15:45:00,0.18,5.0,0,0,0.9833333333333333,-0.7071067811865471,-0.7071067811865479,0.0,1.0,122.01790005998335,137.75569990367669,243.78740015667336
2024-01-01 16:00:00,0.01,5.0,0,0,0.95,-0.8660254037844385,-0.5000000000000004,0.0,1.0,243.78740015667336,162.28853338452004,127.31670008340333
2024-01-01 16:15:00,0.0,4.993333333333333,0,0,0.9366666666666666,-0.8660254037844385,-0.5000000000000004,0.0,1.0,127.31670008340333,164.37400010002003,121.25483309428665
2024-01-01 16:30:00,0.32666666666666666,5.0,0,0,0.94,-0.8660254037844385,-0.5000000000000004,0.0,1.0,121.25483309428665,164.11964444478778,169.10816716511
2024-01-01 16:45:00,0.08666666666666667,4.99,0,0,0.97,-0.8660254037844385,-0.5000000000000004,0.0,1.0,169.10816716511,139.22656678093333,207.78063346861668
2024-01-01 17:00:00,0.023333333333333334,5.0,0,0,0.86,-0.9659258262890683,-0.25881904510252063,0.0,1.0,207.78063346861668,166.04787790933776,121.50860015871001
2024-01-01 17:15:00,0.0,5.0,0,0,0.9033333333333333,-0.9659258262890683,-0.25881904510252063,0.0,1.0,121.50860015871001,166.13246693081223,121.81709978737999
2024-01-01 17:30:00,0.10666666666666667,5.0,0,0,0.94,-0.9659258262890683,-0.25881904510252063,0.0,1.0,121.81709978737999,150.36877780490224,209.9811334737
2024-01-01 17:45:00,0.06333333333333334,5.0,0,0,0.9233333333333333,-0.9659258262890683,-0.25881904510252063,0.0,1.0,209.9811334737,151.10227780659667,170.63923314411335
2024-01-01 18:00:00,0.0,4.996666666666667,0,0,0.9033333333333333,-1.0,-1.8369701987210297e-16,0.0,1.0,170.63923314411335,167.47915546839778,121.99759971621667
2024-01-01 18:15:00,0.0,5.0,0,0,0.9333333333333333,-1.0,-1.8369701987210297e-16,0.0,1.0,121.99759971621667,167.53932211134335,122.34316642763334
2024-01-01 18:30:00,0.17,5.0,0,0,0.9833333333333333,-1.0,-1.8369701987210297e-16,0.0,1.0,122.34316642763334,138.3266664293211,242.5346004740333
2024-01-01 18:45:00,0.03333333333333333,5.0,0,0,0.9366666666666666,-1.0,-1.8369701987210297e-16,0.0,1.0,242.5346004740333,162.29178887262776,137.2268338012867
2024-01-01 19:00:00,0.0,5.013333333333334,0,0,0.6266666666666667,-0.9659258262890684,0.2588190451025203,0.0,1.0,137.2268338012867,167.36820023431778,232.23013432817663
2024-01-01 19:15:00,0.056666666666666664,5.0,0,0,0.8966666666666666,-0.9659258262890684,0.2588190451025203,0.0,1.0,232.23013432817663,203.99718953449886,160.32619974768667
2024-01-01 19:30:00,1.7166666666666666,5.0,0,0,0.9666666666666667,-0.9659258262890684,0.2588190451025203,0.0,1.0,160.32619974768667,176.59438929238334,461.4141348266233
2024-01-01 19:45:00,0.11333333333333333,5.0,0,0,0.9266666666666666,-0.9659258262890684,0.2588190451025203,0.0,1.0,461.4141348266233,284.65682296749554,143.41736684164002
2024-01-01 20:00:00,0.29333333333333333,5.0,0,0,0.9833333333333333,-0.8660254037844386,0.5000000000000001,0.0,1.0,143.41736684164002,255.05256713865,228.85546714781668
2024-01-01 20:15:00,0.15666666666666668,5.0,0,0,0.98,-0.8660254037844386,0.5000000000000001,0.0,1.0,228.85546714781668,277.89565627202666,252.07013285315332
2024-01-01 20:30:00,0.08,5.0,0,0,0.95,-0.8660254037844386,0.5000000000000001,0.0,1.0,252.07013285315332,208.11432228087003,184.82773297628336
2024-01-01 20:45:00,0.0,5.0,0,0,0.9433333333333334,-0.8660254037844386,0.5000000000000001,0.0,1.0,184.82773297628336,221.91777765908444,122.97386675516667
2024-01-01 21:00:00,0.04,5.0,0,0,0.9433333333333334,-0.7071067811865477,0.7071067811865474,0.0,1.0,122.97386675516667,186.62391086153445,143.66259956358667
2024-01-01 21:15:00,0.12666666666666668,5.0,0,0,0.9766666666666667,-0.7071067811865477,0.7071067811865474,0.0,1.0,143.66259956358667,150.4880664316789,246.01816604617997
2024-01-01 21:30:00,0.0033333333333333335,5.0,0,0,0.9266666666666666,-0.7071067811865477,0.7071067811865474,0.0,1.0,246.01816604617997,170.88487745497778,131.35116648356
2024-01-01 21:45:00,0.0033333333333333335,4.996666666666667,0,0,0.9333333333333333,-0.7071067811865477,0.7071067811865474,0.0,1.0,131.35116648356,173.67731069777554,122.47326655070665
2024-01-01 22:00:00,0.08666666666666667,5.0,0,0,0.96,-0.5000000000000004,0.8660254037844384,0.0,1.0,122.47326655070665,166.61419969348222,172.63409937538333
2024-01-01 22:15:00,0.08,5.0,0,0,0.9433333333333334,-0.5000000000000004,0.8660254037844384,0.0,1.0,172.63409937538333,142.15284413655,207.01076718648
2024-01-01 22:30:00,0.006666666666666667,5.0,0,0,0.8733333333333333,-0.5000000000000004,0.8660254037844384,0.0,1.0,207.01076718648,167.37271103752332,121.84463343303332
2024-01-01 22:45:00,0.0,4.996666666666667,0,0,0.9366666666666666,-0.5000000000000004,0.8660254037844384,0.0,1.0,121.84463343303332,167.16316666496553,123.03380017597668
2024-01-01 23:00:00,0.11,5.0,0,0,0.9666666666666667,-0.25881904510252157,0.9659258262890681,0.0,1.0,123.03380017597668,150.62973359849667,208.13833358765334
2024-01-01 23:15:00,0.03666666666666667,5.0,0,0,0.96,-0.25881904510252157,0.9659258262890681,0.0,1.0,208.13833358765334,151.00558906555446,164.34310007728666
2024-01-01 23:30:00,0.0,5.0,0,0,0.9033333333333333,-0.25881904510252157,0.9659258262890681,0.0,1.0,164.34310007728666,165.1717446136389,121.87143302916665
2024-01-01 23:45:00,0.06666666666666667,5.0,0,0,0.9466666666666667,-0.25881904510252157,0.9659258262890681,0.0,1.0,121.87143302916665,164.78428889803556,129.0104332733067
2024-01-02 00:00:00,0.14,5.0,0,0,0.98,0.0,1.0,0.7818314824680298,0.6234898018587336,129.0104332733067,138.40832212658668,246.10609990439335
2024-01-02 00:15:00,0.0,5.0,0,0,0.92,0.0,1.0,0.7818314824680298,0.6234898018587336,246.10609990439335,165.6626554022889,126.05883336387
2024-01-02 00:30:00,0.0,5.0,0,0,0.9466666666666667,0.0,1.0,0.7818314824680298,0.6234898018587336,126.05883336387,167.05845551385667,123.13143328348332
2024-01-02 00:45:00,0.06333333333333334,5.0,0,0,0.9366666666666666,0.0,1.0,0.7818314824680298,0.6234898018587336,123.13143328348332,165.09878885058222,167.1963666026
2024-01-02 01:00:00,0.08,5.0,0,0,0.9666666666666667,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,167.1963666026,138.7955444166511,203.97963383994335
2024-01-02 01:15:00,0.0033333333333333335,4.996666666666667,0,0,0.93,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,203.97963383994335,164.76914457534224,122.66059995015667
2024-01-02 01:30:00,0.0033333333333333335,5.0,0,0,0.9533333333333334,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,122.66059995015667,164.6122001309,122.57370043433998
2024-01-02 01:45:00,0.11,5.0,0,0,0.96,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,122.57370043433998,149.73797807481336,210.2608336131
2024-01-02 02:00:00,0.04666666666666667,5.0,0,0,0.9466666666666667,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,210.2608336131,151.83171133253222,160.47533294679
2024-01-02 02:15:00,0.01,5.0,0,0,0.93,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,160.47533294679,164.43662233141,123.39076683043332
2024-01-02 02:30:00,0.006666666666666667,4.986666666666666,0,0,0.8366666666666667,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,123.39076683043332,164.70897779677446,144.99239977517
2024-01-02 02:45:00,0.18,5.0,0,0,0.66,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,144.99239977517,142.9528331841311,332.56186640423
2024-01-02 03:00:00,0.0,4.996666666666667,0,0,0.9466666666666667,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,332.56186640423,200.31501100327776,122.71233324685001
2024-01-02 03:15:00,0.0,5.0,0,0,0.94,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,122.71233324685001,200.08886647541667,122.59896647133665
2024-01-02 03:30:00,0.10333333333333333,5.0,0,0,0.95,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,122.59896647133665,192.62438870747224,164.79346700033668
2024-01-02 03:45:00,0.09,5.0,0,0,0.9533333333333334,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,164.79346700033668,136.70158890617446,204.04126627604333
2024-01-02 04:00:00,0.006666666666666667,5.0,0,0,0.93,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,204.04126627604333,163.81123324923888,122.48503356935333
2024-01-02 04:15:00,0.006666666666666667,5.0,0,0,0.8733333333333333,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,122.48503356935333,163.77325561524444,122.35160008750667
2024-01-02 04:30:00,0.11333333333333333,5.0,0,0,0.9366666666666666,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,122.35160008750667,149.62596664430112,205.74813336692333
2024-01-02 04:45:00,0.04,5.0,0,0,0.8766666666666667,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,205.74813336692333,150.1949223412611,161.69596677145
2024-01-02 05:00:00,0.006666666666666667,5.0,0,0,0.86,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,161.69596677145,163.26523340862667,121.10193333944
2024-01-02 05:15:00,0.0,4.993333333333333,0,0,0.86,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,121.10193333944,162.84867782593778,120.92506645202666
2024-01-02 05:30:00,0.13333333333333333,5.0,0,0,0.9766666666666667,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,120.92506645202666,134.5743221876389,246.04963287355
2024-01-02 05:45:00,0.0,5.0,0,0,0.8733333333333333,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,246.04963287355,162.69221088833888,123.77580045060999
2024-01-02 06:00:00,0.0,5.0,0,0,0.87,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,123.77580045060999,163.58349992539556,121.59896675108668
2024-01-02 06:15:00,0.013333333333333334,5.0,0,0,0.9066666666666666,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,121.59896675108668,163.80813335841555,165.22980018615
2024-01-02 06:30:00,0.07333333333333333,5.0,0,0,0.9433333333333334,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,165.22980018615,136.86818912928223,232.54086573283334
2024-01-02 06:45:00,0.043333333333333335,5.003333333333333,0,0,0.5966666666666667,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,232.54086573283334,173.12321089002333,373.5950661723067
2024-01-02 07:00:00,0.12,5.0,0,0,0.99,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,373.5950661723067,257.12191069709667,332.6027671305467
2024-01-02 07:15:00,0.08333333333333333,5.0,0,0,0.99,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,332.6027671305467,312.91289967856227,305.58130055742
2024-01-02 07:30:00,0.016666666666666666,5.0,0,0,0.9333333333333333,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,305.58130055742,337.25971128675775,189.45746673583335
2024-01-02 07:45:00,0.056666666666666664,5.006666666666667,0,0,0.5966666666666667,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,189.45746673583335,275.88051147460004,366.33513076783
2024-01-02 08:00:00,0.31333333333333335,5.0,0,0,0.93,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,366.33513076783,287.12463268702777,283.17120061237
2024-01-02 08:15:00,0.08,5.0,0,0,0.98,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,283.17120061237,279.6545993720111,261.5134658813467
2024-01-02 08:30:00,0.0,5.003333333333333,0,0,0.71,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,261.5134658813467,303.67326575384885,370.41673332217334
2024-01-02 08:45:00,0.0,5.003333333333333,0,0,0.87,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,370.41673332217334,305.03379993863,391.56153345740665
2024-01-02 09:00:00,0.11333333333333333,5.0,0,0,0.9866666666666667,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,391.56153345740665,341.16391088697554,274.9119334411366
2024-01-02 09:15:00,0.013333333333333334,5.016666666666667,0,0,0.6333333333333333,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,274.9119334411366,345.6300667402389,325.6561014556933
2024-01-02 09:30:00,0.0,5.003333333333333,0,0,0.86,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,325.6561014556933,330.7098561180789,133.68856661479333
2024-01-02 09:45:00,0.023333333333333334,4.996666666666667,0,0,0.8933333333333333,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,133.68856661479333,244.7522005038744,144.60273269651665
2024-01-02 10:00:00,0.07,5.013333333333334,0,0,0.6533333333333333,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,144.60273269651665,201.31580025566777,414.9905647278233
2024-01-02 10:15:00,0.006666666666666667,5.0,0,0,0.9133333333333333,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,414.9905647278233,231.09395467971112,123.82336685176999
2024-01-02 10:30:00,0.0,5.013333333333334,0,0,0.5766666666666667,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,123.82336685176999,227.80555475870332,277.3763321431766
2024-01-02 10:45:00,0.07666666666666666,5.0,0,0,0.9366666666666666,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,277.3763321431766,272.06342124092333,168.76919988
2024-01-02 11:00:00,0.06333333333333334,5.0,0,0,0.9466666666666667,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,168.76919988,189.98963295831553,210.42599962869335
2024-01-02 11:15:00,0.0,5.013333333333334,0,0,0.6133333333333333,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,210.42599962869335,218.85717721728997,271.10660016374334
2024-01-02 11:30:00,0.0,5.0,0,0,0.9266666666666666,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,271.10660016374334,216.76726655747885,107.01396636962001
2024-01-02 11:45:00,0.11,5.03,0,0,0.6166666666666667,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,107.01396636962001,196.18218872068556,371.85539944967667
2024-01-02 12:00:00,0.03,5.0,0,0,0.96,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,371.85539944967667,249.99198866101332,158.8056670633767
2024-01-02 12:15:00,0.0,5.1433333333333335,0,0,0.66,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,158.8056670633767,212.55834429422444,327.43883290600667
2024-01-02 12:30:00,0.03,5.0,0,0,0.7233333333333334,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,327.43883290600667,286.03329980635334,188.50496676125002
2024-01-02 12:45:00,0.10333333333333333,5.0,0,0,0.96,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,188.50496676125002,224.91648891021111,233.20656677249
2024-01-02 13:00:00,0.0,5.023333333333333,0,0,0.6166666666666667,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,233.20656677249,249.71678881324885,287.46993268328333
2024-01-02 13:15:00,0.0,5.0,0,0,0.93,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,287.46993268328333,236.3938220723411,106.11143366495666
2024-01-02 13:30:00,0.056666666666666664,5.026666666666666,0,0,0.5866666666666667,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,106.11143366495666,208.9293110402433,333.5487988281167
2024-01-02 13:45:00,0.07,5.0,0,0,0.9666666666666667,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,333.5487988281167,242.3767217254522,203.22470090232665
2024-01-02 14:00:00,0.0,5.016666666666667,0,0,0.5433333333333333,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,203.22470090232665,214.29497779846665,302.77180104573665
2024-01-02 14:15:00,0.0,5.0,0,0,0.93,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,302.77180104573665,279.84843359205996,105.89003374732
2024-01-02 14:30:00,0.11333333333333333,5.0,0,0,0.9866666666666667,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,105.89003374732,203.96217856512774,200.99216603598
2024-01-02 14:45:00,0.03333333333333333,5.04,0,0,0.61,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,200.99216603598,203.21800027634552,337.31390080769
2024-01-02 15:00:00,0.0,5.0,0,0,0.9333333333333333,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,337.31390080769,214.73203353033,105.93913347880667
