,dish washer,electric stove,fridge,microwave,washer dryer,hour_sin,hour_cos,day_sin,day_cos,lag_1,rolling_mean,main
2024-01-01 08:00:00,-0.10656450792210542,0.0,0.6329144631292749,-0.16147965957587854,-0.20391894077135975,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.49188301745797014,-0.49996278494841395,-0.3818401611640317
2024-01-01 08:15:00,-0.10405916225095238,0.0,-1.1276682192578784,-0.160630128318305,-0.20391894077135975,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.38195072911514527,-0.4914785089809355,-0.2615814178583896
2024-01-01 08:30:00,-0.09768687000041093,0.0,0.5596064029681193,-0.1402413781365399,2.430371641968665,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.261687224303458,-0.41687773788004184,3.0003118065016356
2024-01-01 08:45:00,-0.12252247056662371,0.0,-0.7936620865189858,-0.13253024826010307,0.47345040074922107,0.8660254037844387,-0.4999999999999998,0.0,1.0,3.0003351509513774,0.8658960555606228,0.9092448191839497
2024-01-01 09:00:00,-0.12268586267561196,0.0,0.8061185589213914,-0.15501015230666462,-0.04215233946322523,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.9091853702514607,1.3401606839893427,0.35176818151768663
2024-01-01 09:15:00,-0.12214122231231782,0.0,-0.53891020653833,-0.16056477976003014,-0.20391894077135975,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.35168665994160137,1.565467324739355,0.08972517301527158
2024-01-01 09:30:00,-0.08554138989895162,0.0,0.4319331533479373,-0.17023636638471357,-0.20381026317558676,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.08963327614891811,0.4962981304172595,1.2311737621840688
2024-01-01 09:45:00,-0.1003011437442228,0.0,-0.6839973059071063,-0.16187175092552789,-0.20391894077135975,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.2311270596562576,0.6145548779252746,-0.16573298125686606
2024-01-01 10:00:00,-0.09888507879965805,0.0,0.32090924299958207,-0.16265593362482653,-0.20391894077135975,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.16583499269378985,0.42445701418236814,-0.02298098042650516
2024-01-01 10:15:00,-0.09948418319928161,0.0,-0.6350686353939826,-0.16154500813415343,-0.20391894077135975,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.02307733976283124,0.383055756482594,-0.08011791283796138
2024-01-01 10:30:00,-0.10280648941537586,0.0,0.2278088560509997,-0.16213314515862742,-0.20391894077135975,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.0802165344451345,-0.09863155959816368,-0.16351413695370695
2024-01-01 10:45:00,-0.10041007181688164,0.0,0.09648294526403935,-0.15644782058871215,-0.20391894077135975,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.1636160605380533,-0.09781649367686758,-0.022109276588496304
2024-01-01 11:00:00,-0.08211015561019853,0.0,4.184235518931636,-0.1472990224302278,-0.20370158557981374,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.02220560141071572,-0.09749628369601744,1.5162554574314817
2024-01-01 11:15:00,-0.10700022021274073,0.0,1.310950310413568,-0.15056645034397223,-0.2035385691861542,0.258819045102521,-0.9659258262890682,0.0,1.0,1.5162200423841312,0.48891238405897514,0.9968819268049195
2024-01-01 11:30:00,-0.11560553795278813,0.0,1.9776883917634074,-0.16134896245932878,-0.20391894077135975,0.258819045102521,-0.9659258262890682,0.0,1.0,0.996825947762488,0.9151700017878288,0.3068612154689576
2024-01-01 11:45:00,-0.08989851280530474,0.0,-1.1069414907766246,-0.18971023675063026,-0.2039008278387309,0.258819045102521,-0.9659258262890682,0.0,1.0,0.3067779158534182,1.036013378137533,2.1313410283440155
2024-01-01 12:00:00,-0.09022529702328123,0.0,1.2818139666878712,-0.2005580974242617,-0.20391894077135975,1.2246467991473532e-16,-1.0,0.0,1.0,2.131329966899436,1.261957707272301,2.1935588733114986
2024-01-01 12:15:00,-0.10732700443071723,0.0,-0.6776263852673767,-0.15657851770526193,-0.20391894077135975,1.2246467991473532e-16,-1.0,0.0,1.0,2.193550275310631,1.7015426734231665,0.4734320133665684
2024-01-01 12:30:00,-0.11070377468314088,0.0,1.4903554356283548,-0.16134896245932878,-0.20382837610821558,1.2246467991473532e-16,-1.0,0.0,1.0,0.47335530892938643,1.7627304641375263,-0.14103934840836768
2024-01-01 12:45:00,-0.10694575617641132,0.0,-1.1257144702616948,-0.16134896245932878,-0.20391894077135975,1.2246467991473532e-16,-1.0,0.0,1.0,-0.1411403821294194,0.9279987064040321,-0.48821799177486924
2024-01-01 13:00:00,-0.106510043885776,0.0,1.247156158407742,-0.16239453939172696,-0.20391894077135975,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.4883327716333221,-0.05711995565810419,-0.33377805563085616
2024-01-01 13:15:00,-0.10694575617641132,0.0,-1.1220618090949164,-0.16265593362482653,-0.20391894077135975,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.33388672061841174,-0.3536389216937883,-0.48551279898456134
2024-01-01 13:30:00,-0.10667343599476424,0.0,0.9472132146892707,-0.16239453939172696,-0.20391894077135975,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.48562747173403004,-0.48017712446727606,-0.3522086658074439
2024-01-01 13:45:00,-0.10694575617641132,0.0,-0.9661866174428644,-0.16161035669242832,-0.20391894077135975,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.35231806053372255,-0.4302157250050998,-0.46863262060488375
2024-01-01 14:00:00,-0.10672790003109367,0.0,0.43966320372414264,-0.16167570525070318,-0.20391894077135975,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.46874662500318576,-0.4797529368252588,-0.3846464027183059
2024-01-01 14:15:00,-0.10656450792210542,0.0,-0.5571735123722217,-0.16134896245932878,-0.20391894077135975,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.38475708177931267,-0.44270087234127253,-0.44849598029090054
2024-01-01 14:30:00,-0.10656450792210542,0.0,-0.052256815271515294,-0.16134896245932878,-0.20391894077135975,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.4486091874021866,-0.4780708658900998,-0.4135750811675307
2024-01-01 14:45:00,-0.10672790003109367,0.0,-0.07043517549687714,-0.1622638422751772,-0.20391894077135975,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.41368690562614874,-0.45784613716897554,-0.41662420094549335
2024-01-01 15:00:00,-0.10683682810375249,0.0,-0.5158899466267736,-0.16703428702924403,-0.20391894077135975,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.41673614613048743,-0.46959279894959516,-0.44801843345073306
2024-01-01 15:15:00,-0.10656450792210542,0.0,0.3357747244922846,-0.1639629047903243,-0.20391894077135975,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.4481316216541034,-0.4694173778284786,-0.3936442147307799
2024-01-01 15:30:00,-0.10629218774045834,0.0,-0.9157289259762058,-0.16219849371690231,-0.20391894077135975,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.39375525004976103,-0.46209601238099246,-0.47710859759171154
2024-01-01 15:45:00,-0.10645557984944659,0.0,0.8052691028360941,-0.16252523650827677,-0.20391894077135975,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.4772229375865327,-0.4843142322021404,-0.3645393072003624
2024-01-01 16:00:00,-0.10656450792210542,0.0,-1.1235908300484514,-0.16134896245932878,-0.20391894077135975,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.3646491901441454,-0.45364917343736777,-0.4891224241062922
2024-01-01 16:15:00,-0.106510043885776,0.0,0.843154844240353,-0.161806402367253,-0.20391894077135975,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4892372397746985,-0.4887219519002636,-0.35949920459668905
2024-01-01 16:30:00,-0.10640111581311718,0.0,-1.1213822442266785,-0.16141431101760367,-0.20391894077135975,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.35960888798343066,-0.44551954778471264,-0.48588081450858006
2024-01-01 16:45:00,-0.10634665177678776,0.0,0.6903376944953716,-0.16265593362482653,-0.20391894077135975,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.48599550182919826,-0.49009289946370277,-0.367505469463685
2024-01-01 17:00:00,-0.10645557984944659,0.0,-1.015794852824226,-0.16134896245932878,-0.20391894077135975,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.36761546984923693,-0.44541836550028946,-0.47771436043789267
2024-01-01 17:15:00,-0.10672790003109367,0.0,0.057917638991542716,-0.16134896245932878,-0.20391894077135975,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.4778287244171941,-0.48884328935352844,-0.39914706524009974
2024-01-01 17:30:00,-0.106510043885776,0.0,-0.3934833247354348,-0.16239453939172696,-0.20391894077135975,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.3992583184380912,-0.45698268374261153,-0.4388531417558082
2024-01-01 17:45:00,-0.10694575617641132,0.0,-0.5153802729755952,-0.16141431101760367,-0.2039008278387309,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.4389659670700396,-0.4831913979666416,-0.453725488322259
2024-01-01 18:00:00,-0.10634665177678776,0.0,0.28157942625031784,-0.16219849371690231,-0.20391894077135975,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.45383890248987563,-0.4743793726596176,-0.3963009065735779
2024-01-01 18:15:00,-0.10694575617641132,0.0,-1.1207026793584407,-0.16134896245932878,-0.20391894077135975,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.3964120470812042,-0.473333870308515,-0.4845982686827408
2024-01-01 18:30:00,-0.106510043885776,0.0,0.7565952691485598,-0.1645510418147983,-0.20391894077135975,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.48471290522243843,-0.49013779565398596,-0.3683154388969808
2024-01-01 18:45:00,-0.1068912921400819,0.0,-1.1226564283546243,-0.16134896245932878,-0.20391894077135975,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.368425471352337,-0.4587634353513508,-0.48683936359477975
2024-01-01 19:00:00,-0.10645557984944659,0.0,0.791253077428689,-0.16134896245932878,-0.20391894077135975,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.4869540888680419,-0.4920216548576274,-0.3522287569216047
2024-01-01 19:15:00,-0.10825289304831726,0.0,-1.118409147928138,-0.15912711147798259,-0.20391894077135975,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.3523381524433678,-0.443397297618365,-0.3256062005158189
2024-01-01 19:30:00,-0.10912431762958788,0.0,0.02020178880434315,-0.15089319313534666,-0.20391894077135975,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.3257145419482095,-0.4277085696263036,0.2748531761556304
2024-01-01 19:45:00,-0.08684852677085755,0.0,-0.2850927282515011,-0.2005580974242617,-0.20391894077135975,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.2747686092187428,-0.1479099236500399,1.8870527439984535
2024-01-01 20:00:00,-0.09087886545923418,0.0,-1.1345488135487865,-0.19807485220981594,-0.20391894077135975,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.8870320102414029,0.6746633578507002,1.8630748295629178
2024-01-01 20:15:00,-0.10961449395655261,0.0,0.831262459046191,-0.14736437098850272,-0.20391894077135975,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.8630531464280387,1.4786491614803792,-0.07784500650093867
2024-01-01 20:30:00,-0.09229493040379895,0.0,1.088477761674209,6.358149953834892,-0.201020871550746,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.07794353811501052,1.349089701730473,1.555893171812151
2024-01-01 20:45:00,-0.10645557984944659,0.0,1.0018332409738862,-0.16252523650827677,-0.20391894077135975,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.5558593261743208,1.2274421929729786,-0.37405068702606337
2024-01-01 21:00:00,-0.10645557984944659,0.0,-0.9657618894002158,-0.16147965957587854,-0.20391894077135975,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.37416094656194515,0.4056608865344848,-0.4927925907353169
2024-01-01 21:15:00,-0.10645557984944659,0.0,0.6501584216608101,-0.16134896245932878,-0.20391894077135975,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.4929075517197319,0.2532348535081608,-0.39582541506092056
2024-01-01 21:30:00,-0.10645557984944659,0.0,-1.1289424033858244,-0.16134896245932878,-0.20391894077135975,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.39593653674200957,-0.463705630263327,-0.507530997901058
2024-01-01 21:45:00,-0.10640111581311718,0.0,0.7317911514578792,-0.16134896245932878,-0.20391894077135975,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.5076465424356823,-0.5127380262738646,-0.3866973331983392
2024-01-01 22:00:00,-0.10656450792210542,0.0,-1.1297918594711216,-0.16147965957587854,-0.20391894077135975,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.3868080934635696,-0.47376520213004847,-0.5090746221057659
2024-01-01 22:15:00,-0.10640111581311718,0.0,0.7334900636284737,-0.16141431101760367,-0.20391894077135975,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.5091902277584078,-0.5153659440769454,-0.39034659787256826
2024-01-01 22:30:00,-0.10667343599476424,0.0,-1.1306413155564188,-0.16134896245932878,-0.20391894077135975,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.3904575026262186,-0.472319656045483,-0.5037724704053663
2024-01-01 22:45:00,-0.106510043885776,0.0,0.14133422656773595,-0.16134896245932878,-0.20391894077135975,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.5038878661254352,-0.515325807686072,-0.42549514626536655
2024-01-01 23:00:00,-0.10661897195843484,0.0,-0.5377209680189139,-0.16141431101760367,-0.20391894077135975,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.4256074426851947,-0.4846238866994065,-0.471713335561821
2024-01-01 23:15:00,-0.10672790003109367,0.0,-0.7330109220287596,-0.16134896245932878,-0.20391894077135975,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.4718274619374735,-0.5145129847866986,-0.4841295792408042
2024-01-01 23:30:00,-0.10640111581311718,0.0,0.35769069149295457,-0.16134896245932878,-0.20391894077135975,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.4842441972232848,-0.5072974036117741,-0.41044143576046854
2024-01-01 23:45:00,-0.10656450792210542,0.0,-1.1315757172502459,-0.16161035669242832,-0.20391894077135975,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.410553136146016,-0.5017676030736602,-0.511523867130335
2024-01-02 00:00:00,-0.10634665177678776,0.0,0.7954154122466456,-0.16161035669242832,-0.20391894077135975,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.5116395697580046,-0.5163915257815229,-0.3840525220381023
2024-01-02 00:15:00,-0.10672790003109367,0.0,-1.1301316419052405,-0.16134896245932878,-0.20391894077135975,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.3841631775850895,-0.4796294155634281,-0.5039252071928016
2024-01-02 00:30:00,-0.10503951490488182,0.0,0.45979531294568826,-0.16154500813415343,-0.20391894077135975,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.5040406089603074,-0.5139695610978615,-0.41079287239866746
2024-01-02 00:45:00,-0.10656450792210542,0.0,-0.7043842519542411,-0.16134896245932878,-0.20391894077135975,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.4109045866989427,-0.47696723474844227,-0.4820054671134076
2024-01-02 01:00:00,-0.106510043885776,0.0,-0.6704909541508794,-0.16134896245932878,-0.20391894077135975,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.48212000099412183,-0.5129490777771772,-0.48137977562619977
2024-01-02 01:15:00,-0.10563861930450538,0.0,0.1776060014099302,1.99018697018309,-0.20297706827466028,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.481494284733382,-0.5046672830948337,-0.21518564967290627
2024-01-02 01:30:00,-0.10318773766968176,0.0,1.1871845587857535,6.108910552574468,-0.20083974222445763,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.21528961913111935,-0.4328133089443458,0.2864712746325132
2024-01-02 01:45:00,-0.1072180763580584,0.0,-1.110848988768992,-0.16278663074137634,-0.20391894077135975,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.28638716770081624,-0.1505225674921366,-0.3815828616949476
2024-01-02 02:00:00,-0.10678236406742307,0.0,0.6461659780599128,-0.17069380629263778,-0.20391894077135975,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.38169341945858587,-0.11386336455478895,-0.26348992819865447
2024-01-02 02:15:00,-0.1003011437442228,0.0,-1.0997211140515977,-0.16134896245932878,-0.20388271490610207,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.2635958102089855,-0.13160736363713965,0.05276862626291065
2024-01-02 02:30:00,-0.10177167272511699,0.0,0.6579734176455448,-0.16219849371690231,-0.20391894077135975,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.05267526614477244,-0.2174552368437073,0.009242666360010693
2024-01-02 02:45:00,-0.10661897195843484,0.0,-1.121552135443738,-0.16134896245932878,-0.20391894077135975,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.009147582881761577,-0.07389015269759244,-0.4256193116941139
2024-01-02 03:00:00,-0.10678236406742307,0.0,0.18210811866200569,-0.16134896245932878,-0.20391894077135975,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.42573161303012885,-0.13344644294281469,-0.18374583352422452
2024-01-02 03:15:00,-0.10683682810375249,0.0,-0.5350027085459624,-0.16134896245932878,-0.20391894077135975,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.18384855815922943,-0.22032720144930132,-0.20337268167975794
2024-01-02 03:30:00,-0.10716361232172897,0.0,0.8342355553447317,-0.16134896245932878,-0.20391894077135975,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.20347618341714704,-0.298428907046671,0.14266172934291377
2024-01-02 03:45:00,-0.10977788606554084,0.0,-1.1303015331223,-0.16134896245932878,-0.20391894077135975,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.14257192843836763,-0.08967766226193924,-0.4518639139056547
2024-01-02 04:00:00,-0.09512706029292849,0.0,0.6457412500172642,-0.16206779660035256,-0.2039008278387309,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.45197725436638236,-0.1881676328701079,0.20463196578391013
2024-01-02 04:15:00,-0.11124841504643503,0.0,-1.1278381104749378,-0.16141431101760367,-0.20391894077135975,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.20454461851930172,-0.03829200464121045,-0.4478893525425756
2024-01-02 04:30:00,-0.10509397894121125,0.0,0.6304510404819128,-0.16579266442202117,-0.20386460197347323,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.4480025356351366,-0.2552238826211649,0.05498287764266598
2024-01-02 04:45:00,-0.11081270275579971,0.0,-1.0280270204525068,-0.16134896245932878,-0.20391894077135975,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.05488960519525375,-0.06903977474070264,-0.4151885384180119
2024-01-02 05:00:00,-0.1127189440273292,0.0,-0.08844364450517969,-0.16193709948380275,-0.20388271490610207,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.41530042675960627,-0.29672342499786586,-0.31293076896369476
2024-01-02 05:15:00,-0.12268586267561196,0.0,-0.24822633414959894,-0.16134896245932878,-0.20391894077135975,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.31303860852701293,-0.24714800318709326,-0.17000874747600467
2024-01-02 05:30:00,-0.11135734311909384,0.0,0.3756142148927273,-0.16147965957587854,-0.20391894077135975,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.1701109282069535,-0.3297959861709246,-0.31305477327909836
2024-01-02 05:45:00,-0.10661897195843484,0.0,-1.124695122959338,-0.16134896245932878,-0.20391894077135975,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.31316261775222415,-0.29227836888706654,-0.4901974135073812
2024-01-02 06:00:00,-0.10656450792210542,0.0,0.6048824123144646,-0.16134896245932878,-0.20391894077135975,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.4903122717387514,-0.3573951509633774,-0.3605186198065542
2024-01-02 06:15:00,-0.10678236406742307,0.0,-0.6307364093589666,-0.1661847557716705,-0.20391894077135975,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.36062834355586365,-0.42737667440151583,-0.458219345796558
2024-01-02 06:30:00,-0.106510043885776,0.0,-0.5670272029616702,-0.16533522451409693,-0.20391894077135975,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.4583329378932709,-0.4807011442032256,-0.4546848479194616
2024-01-02 06:45:00,-0.10656450792210542,0.0,0.513056209493828,-0.16461639037307316,-0.20391894077135975,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.45479830007181343,-0.46765602790223215,-0.38522354080338617
